txn_id,timestamp,from_account,to_account,amount,channel,from_bank,to_bank
TXN000266,2026-09-09 11:28:39,ACC00003,ACC01220,1876.28,CASH,BANK_B,BANK_A
TXN000267,2026-09-05 12:19:04,ACC01303,ACC00004,5034.78,CASH,BANK_B,BANK_B
TXN000268,2026-09-14 14:27:39,ACC00004,ACC02167,1981.45,UPI,BANK_B,BANK_B
TXN000269,2026-08-25 15:15:02,ACC01710,ACC00005,1653.25,IMPS,BANK_A,BANK_A
TXN000270,2026-09-04 13:25:59,ACC00636,ACC00005,3924.98,CASH,BANK_B,BANK_A
TXN000271,2026-08-23 13:29:45,ACC02158,ACC00006,1223.88,UPI,BANK_B,BANK_A
TXN000272,2026-09-06 13:34:02,ACC00006,ACC01046,4903.27,CASH,BANK_A,BANK_B
TXN000273,2026-09-01 00:04:15,ACC02342,ACC00007,2094.96,CASH,BANK_B,BANK_B
TXN000274,2026-09-14 14:21:36,ACC00007,ACC00611,500.63,CASH,BANK_B,BANK_A
TXN000275,2026-08-22 18:44:48,ACC01694,ACC00007,3860.0,UPI,BANK_A,BANK_B
TXN000276,2026-08-30 13:52:22,ACC00007,ACC01963,5921.5,IMPS,BANK_B,BANK_B
TXN000277,2026-08-25 16:55:01,ACC00869,ACC00008,5431.41,UPI,BANK_B,BANK_B
TXN000278,2026-08-19 06:41:35,ACC00008,ACC01096,1254.7,CASH,BANK_B,BANK_B
TXN000279,2026-08-25 00:57:24,ACC00008,ACC00827,5169.88,CASH,BANK_B,BANK_B
TXN000280,2026-08-28 18:03:06,ACC00856,ACC00008,5304.49,IMPS,BANK_A,BANK_B
TXN000281,2026-09-03 15:29:19,ACC01201,ACC00009,1387.3,IMPS,BANK_B,BANK_A
TXN000282,2026-09-09 23:02:34,ACC00009,ACC01818,2297.89,IMPS,BANK_A,BANK_B
TXN000283,2026-08-20 15:54:07,ACC00257,ACC00009,566.59,CASH,BANK_B,BANK_A
TXN000284,2026-08-28 12:31:20,ACC00010,ACC01848,4396.49,UPI,BANK_A,BANK_A
TXN000285,2026-08-23 12:10:51,ACC00010,ACC01117,1709.89,IMPS,BANK_A,BANK_B
TXN000286,2026-08-30 11:57:37,ACC01443,ACC00010,2313.59,CASH,BANK_A,BANK_A
TXN000287,2026-09-13 20:19:24,ACC00010,ACC02141,2629.22,IMPS,BANK_A,BANK_B
TXN000288,2026-08-30 10:40:04,ACC00312,ACC00011,3505.47,UPI,BANK_A,BANK_A
TXN000289,2026-09-06 16:18:41,ACC00104,ACC00011,301.05,IMPS,BANK_A,BANK_A
TXN000290,2026-09-06 17:35:06,ACC00011,ACC01001,997.62,IMPS,BANK_A,BANK_A
TXN000291,2026-09-09 10:31:28,ACC00011,ACC00019,501.48,IMPS,BANK_A,BANK_B
TXN000292,2026-08-25 17:51:44,ACC01216,ACC00012,1591.07,IMPS,BANK_A,BANK_B
TXN000293,2026-09-04 07:15:25,ACC00470,ACC00012,730.07,CASH,BANK_B,BANK_B
TXN000294,2026-09-03 17:11:41,ACC00012,ACC01809,4758.68,CASH,BANK_B,BANK_B
TXN000295,2026-08-24 13:33:17,ACC00447,ACC00012,4567.21,IMPS,BANK_B,BANK_B
TXN000296,2026-08-30 09:19:03,ACC00013,ACC01949,4954.31,CASH,BANK_B,BANK_A
TXN000297,2026-08-27 09:16:40,ACC00013,ACC02348,4171.52,IMPS,BANK_B,BANK_B
TXN000298,2026-09-09 03:24:57,ACC00014,ACC00129,5001.75,CASH,BANK_A,BANK_B
TXN000299,2026-09-11 14:36:23,ACC00475,ACC00014,5315.73,IMPS,BANK_B,BANK_A
TXN000300,2026-08-22 14:17:25,ACC01570,ACC00015,2327.04,CASH,BANK_B,BANK_B
TXN000301,2026-08-31 16:47:23,ACC00015,ACC02493,2552.83,UPI,BANK_B,BANK_B
TXN000302,2026-08-30 10:32:48,ACC00593,ACC00015,5472.17,CASH,BANK_A,BANK_B
TXN000303,2026-08-30 17:21:10,ACC00015,ACC01226,2057.63,UPI,BANK_B,BANK_A
TXN000304,2026-09-10 10:12:29,ACC00016,ACC01580,4679.73,CASH,BANK_A,BANK_B
TXN000305,2026-08-26 16:18:12,ACC01964,ACC00016,2918.95,UPI,BANK_A,BANK_A
TXN000306,2026-09-11 11:08:31,ACC00017,ACC00406,612.18,CASH,BANK_A,BANK_A
TXN000307,2026-08-30 20:14:48,ACC00017,ACC02003,2143.9,IMPS,BANK_A,BANK_B
TXN000308,2026-08-19 16:28:40,ACC00017,ACC00914,718.87,CASH,BANK_A,BANK_B
TXN000309,2026-08-25 12:00:13,ACC00018,ACC01566,4338.24,IMPS,BANK_B,BANK_B
TXN000310,2026-08-25 13:12:49,ACC02243,ACC00018,1323.61,UPI,BANK_A,BANK_B
TXN000311,2026-08-19 10:03:00,ACC00018,ACC01734,1943.96,UPI,BANK_B,BANK_A
TXN000312,2026-09-03 11:26:09,ACC00018,ACC01948,1149.12,UPI,BANK_B,BANK_A
TXN000313,2026-09-05 07:22:50,ACC01230,ACC00019,2942.22,UPI,BANK_B,BANK_B
TXN000314,2026-08-30 15:48:51,ACC00019,ACC00855,5784.37,IMPS,BANK_B,BANK_B
TXN000315,2026-08-26 00:17:51,ACC00020,ACC00005,1707.09,CASH,BANK_A,BANK_A
TXN000316,2026-08-31 12:11:58,ACC00758,ACC00020,1815.98,UPI,BANK_B,BANK_A
TXN000317,2026-08-26 13:07:07,ACC00174,ACC00020,5781.41,UPI,BANK_B,BANK_A
TXN000318,2026-09-15 09:19:13,ACC02371,ACC00021,3648.92,CASH,BANK_B,BANK_B
TXN000319,2026-09-16 12:07:19,ACC02312,ACC00021,3655.15,UPI,BANK_B,BANK_B
TXN000320,2026-08-21 20:41:59,ACC00021,ACC00664,5476.62,CASH,BANK_B,BANK_B
TXN000321,2026-09-01 15:29:13,ACC00022,ACC01858,1012.23,IMPS,BANK_A,BANK_A
TXN000322,2026-09-02 12:52:09,ACC01463,ACC00022,2326.86,IMPS,BANK_B,BANK_A
TXN000323,2026-09-06 13:41:05,ACC00022,ACC02219,2837.09,IMPS,BANK_A,BANK_B
TXN000324,2026-08-18 13:24:02,ACC01446,ACC00023,3106.83,CASH,BANK_B,BANK_B
TXN000325,2026-09-14 10:21:06,ACC00550,ACC00023,1460.77,CASH,BANK_B,BANK_B
TXN000326,2026-08-29 11:06:27,ACC00076,ACC00024,4027.15,IMPS,BANK_A,BANK_A
TXN000327,2026-08-26 09:32:58,ACC00024,ACC02221,569.64,UPI,BANK_A,BANK_B
TXN000328,2026-08-20 02:37:45,ACC00492,ACC00024,3379.41,IMPS,BANK_B,BANK_A
TXN000329,2026-08-27 00:01:00,ACC00024,ACC02246,4816.87,IMPS,BANK_A,BANK_B
TXN000330,2026-09-16 02:57:30,ACC00085,ACC00025,2789.55,IMPS,BANK_B,BANK_A
TXN000331,2026-09-03 14:41:11,ACC00025,ACC00784,2100.55,CASH,BANK_A,BANK_B
TXN000332,2026-09-14 10:57:14,ACC00025,ACC00763,3213.55,IMPS,BANK_A,BANK_A
TXN000333,2026-08-20 18:54:38,ACC00685,ACC00025,1560.36,CASH,BANK_A,BANK_A
TXN000334,2026-09-01 10:48:16,ACC00026,ACC02081,1962.92,CASH,BANK_A,BANK_A
TXN000335,2026-08-31 18:48:49,ACC00026,ACC01026,4904.4,CASH,BANK_A,BANK_B
TXN000336,2026-08-29 16:11:29,ACC00026,ACC00383,4725.35,CASH,BANK_A,BANK_A
TXN000337,2026-08-20 10:06:48,ACC00026,ACC01334,243.44,IMPS,BANK_A,BANK_A
TXN000338,2026-09-05 08:45:54,ACC00673,ACC00027,4967.73,CASH,BANK_B,BANK_B
TXN000339,2026-08-28 09:30:03,ACC00057,ACC00027,311.8,UPI,BANK_B,BANK_B
TXN000340,2026-09-15 16:57:15,ACC00028,ACC02484,1396.71,IMPS,BANK_A,BANK_A
TXN000341,2026-08-23 10:46:34,ACC01377,ACC00028,4329.84,CASH,BANK_A,BANK_A
TXN000342,2026-09-12 17:58:15,ACC01000,ACC00028,1997.7,UPI,BANK_A,BANK_A
TXN000343,2026-09-02 16:57:47,ACC00029,ACC02241,1764.18,IMPS,BANK_A,BANK_B
TXN000344,2026-09-14 12:29:42,ACC00029,ACC01448,4538.28,CASH,BANK_A,BANK_B
TXN000345,2026-09-16 15:51:31,ACC00029,ACC02081,3975.77,UPI,BANK_A,BANK_A
TXN000346,2026-09-11 16:17:02,ACC00030,ACC02200,5063.86,UPI,BANK_A,BANK_A
TXN000347,2026-08-30 12:16:57,ACC00410,ACC00030,5601.53,IMPS,BANK_A,BANK_A
TXN000348,2026-08-18 20:31:24,ACC00031,ACC01078,4519.41,UPI,BANK_A,BANK_B
TXN000349,2026-08-18 04:40:20,ACC01352,ACC00031,3977.94,CASH,BANK_B,BANK_A
TXN000350,2026-08-29 22:47:22,ACC01263,ACC00031,4818.23,CASH,BANK_B,BANK_A
TXN000351,2026-08-28 18:41:50,ACC00031,ACC02401,3089.58,UPI,BANK_A,BANK_A
TXN000352,2026-08-21 10:22:56,ACC00032,ACC00926,4626.74,UPI,BANK_B,BANK_B
TXN000353,2026-09-11 10:41:19,ACC00792,ACC00032,3500.22,CASH,BANK_A,BANK_B
TXN000354,2026-09-16 18:02:41,ACC01919,ACC00032,908.04,CASH,BANK_B,BANK_B
TXN000355,2026-09-06 19:27:05,ACC00032,ACC01756,2691.6,CASH,BANK_B,BANK_B
TXN000356,2026-08-27 11:41:45,ACC02213,ACC00033,4046.55,IMPS,BANK_B,BANK_A
TXN000357,2026-08-31 18:58:54,ACC01619,ACC00033,2611.89,CASH,BANK_A,BANK_A
TXN000358,2026-09-16 17:20:21,ACC00033,ACC00174,5628.27,CASH,BANK_A,BANK_B
TXN000359,2026-08-20 17:52:47,ACC00840,ACC00033,792.1,IMPS,BANK_B,BANK_A
TXN000360,2026-09-13 11:50:09,ACC01948,ACC00034,1998.73,IMPS,BANK_A,BANK_A
TXN000361,2026-09-07 04:55:15,ACC00034,ACC02389,668.2,IMPS,BANK_A,BANK_A
TXN000362,2026-09-15 15:13:31,ACC02377,ACC00034,2638.32,IMPS,BANK_A,BANK_A
TXN000363,2026-09-03 16:50:45,ACC00035,ACC01543,1282.62,UPI,BANK_A,BANK_B
TXN000364,2026-08-20 01:11:15,ACC00035,ACC01877,1538.17,CASH,BANK_A,BANK_B
TXN000365,2026-08-24 06:19:29,ACC00035,ACC01929,2258.93,UPI,BANK_A,BANK_B
TXN000366,2026-09-04 18:28:07,ACC00632,ACC00035,5231.15,IMPS,BANK_A,BANK_A
TXN000367,2026-09-07 18:21:32,ACC01059,ACC00036,5072.62,IMPS,BANK_B,BANK_B
TXN000368,2026-08-30 14:51:15,ACC00516,ACC00036,5327.42,IMPS,BANK_A,BANK_B
TXN000369,2026-09-13 11:03:23,ACC02484,ACC00037,4760.77,CASH,BANK_A,BANK_A
TXN000370,2026-08-21 12:43:47,ACC00037,ACC02112,3021.38,UPI,BANK_A,BANK_A
TXN000371,2026-08-28 12:57:30,ACC00894,ACC00037,2692.92,UPI,BANK_A,BANK_A
TXN000372,2026-08-25 22:56:18,ACC00037,ACC00413,5903.34,IMPS,BANK_A,BANK_A
TXN000373,2026-08-28 18:26:56,ACC00038,ACC01043,588.4,IMPS,BANK_B,BANK_A
TXN000374,2026-09-04 18:28:52,ACC02304,ACC00038,5725.94,CASH,BANK_A,BANK_B
TXN000375,2026-09-14 13:18:34,ACC00038,ACC01737,1933.7,CASH,BANK_B,BANK_A
TXN000376,2026-09-11 06:47:41,ACC00664,ACC00039,2211.84,UPI,BANK_B,BANK_B
TXN000377,2026-08-19 11:36:29,ACC00116,ACC00039,1967.22,UPI,BANK_B,BANK_B
TXN000378,2026-08-24 14:23:59,ACC00040,ACC02262,4180.91,UPI,BANK_B,BANK_B
TXN000379,2026-09-01 11:40:29,ACC00040,ACC00449,3983.04,UPI,BANK_B,BANK_A
TXN000380,2026-08-26 11:43:01,ACC00040,ACC00213,4304.47,UPI,BANK_B,BANK_A
TXN000381,2026-09-13 18:32:27,ACC01285,ACC00040,5910.39,CASH,BANK_A,BANK_B
TXN000382,2026-09-10 09:23:05,ACC02247,ACC00041,1800.48,IMPS,BANK_A,BANK_B
TXN000383,2026-09-03 23:43:58,ACC00670,ACC00041,4563.65,UPI,BANK_A,BANK_B
TXN000384,2026-09-05 18:58:10,ACC00569,ACC00042,5707.67,CASH,BANK_A,BANK_B
TXN000385,2026-09-14 20:22:25,ACC00042,ACC01030,379.79,UPI,BANK_B,BANK_B
TXN000386,2026-08-27 12:26:01,ACC00042,ACC00401,1874.82,UPI,BANK_B,BANK_A
TXN000387,2026-09-02 10:42:28,ACC00985,ACC00042,2954.49,UPI,BANK_A,BANK_B
TXN000388,2026-09-02 15:17:58,ACC00043,ACC02270,4017.02,CASH,BANK_B,BANK_A
TXN000389,2026-09-13 14:37:48,ACC01981,ACC00043,1057.19,UPI,BANK_A,BANK_B
TXN000390,2026-09-06 09:47:05,ACC01102,ACC00043,4632.76,IMPS,BANK_A,BANK_B
TXN000391,2026-08-19 22:58:26,ACC00044,ACC00136,5863.13,UPI,BANK_A,BANK_B
TXN000392,2026-09-15 11:55:46,ACC00044,ACC00535,5930.44,UPI,BANK_A,BANK_B
TXN000393,2026-09-11 14:05:35,ACC00044,ACC01680,5724.88,CASH,BANK_A,BANK_A
TXN000394,2026-08-30 09:16:23,ACC00253,ACC00045,2662.1,UPI,BANK_B,BANK_B
TXN000395,2026-09-07 03:22:41,ACC00045,ACC00307,1710.16,CASH,BANK_B,BANK_B
TXN000396,2026-09-02 03:19:51,ACC01437,ACC00045,1162.48,UPI,BANK_B,BANK_B
TXN000397,2026-08-23 10:48:53,ACC01612,ACC00046,2620.72,IMPS,BANK_A,BANK_A
TXN000398,2026-09-14 18:10:14,ACC00046,ACC00890,5493.84,UPI,BANK_A,BANK_B
TXN000399,2026-09-02 10:25:12,ACC00046,ACC01889,5245.93,CASH,BANK_A,BANK_B
TXN000400,2026-09-03 15:05:44,ACC00960,ACC00047,4560.01,IMPS,BANK_B,BANK_A
TXN000401,2026-08-21 12:05:16,ACC00047,ACC01398,2065.1,IMPS,BANK_A,BANK_B
TXN000402,2026-09-04 06:44:14,ACC01596,ACC00047,5044.25,CASH,BANK_B,BANK_A
TXN000403,2026-09-10 15:56:57,ACC00360,ACC00048,4676.45,CASH,BANK_B,BANK_B
TXN000404,2026-09-07 05:47:45,ACC00048,ACC00569,4431.65,IMPS,BANK_B,BANK_A
TXN000405,2026-08-22 06:26:41,ACC01631,ACC00049,2782.39,UPI,BANK_A,BANK_A
TXN000406,2026-08-30 11:35:25,ACC00049,ACC01185,1583.7,UPI,BANK_A,BANK_A
TXN000407,2026-09-14 12:32:00,ACC00245,ACC00050,3666.46,UPI,BANK_A,BANK_A
TXN000408,2026-08-23 11:04:27,ACC00050,ACC00618,2823.5,UPI,BANK_A,BANK_A
TXN000409,2026-09-16 11:57:30,ACC01134,ACC00050,5102.61,UPI,BANK_B,BANK_A
TXN000410,2026-09-05 18:20:12,ACC00794,ACC00051,5407.34,CASH,BANK_B,BANK_A
TXN000411,2026-09-06 12:53:59,ACC00051,ACC02441,5848.68,IMPS,BANK_A,BANK_A
TXN000412,2026-08-18 15:20:40,ACC00052,ACC00617,480.37,CASH,BANK_A,BANK_A
TXN000413,2026-09-03 12:56:03,ACC00052,ACC02009,5859.82,CASH,BANK_A,BANK_A
TXN000414,2026-08-21 02:49:12,ACC00053,ACC00374,2319.7,UPI,BANK_A,BANK_B
TXN000415,2026-09-11 18:05:00,ACC00053,ACC01303,5017.69,CASH,BANK_A,BANK_B
TXN000416,2026-08-31 12:40:28,ACC00181,ACC00053,4682.91,IMPS,BANK_B,BANK_A
TXN000417,2026-08-28 12:26:03,ACC02047,ACC00054,991.73,IMPS,BANK_A,BANK_B
TXN000418,2026-09-09 18:50:47,ACC00054,ACC00858,4352.82,UPI,BANK_B,BANK_A
TXN000419,2026-09-06 20:13:11,ACC01507,ACC00055,5297.82,IMPS,BANK_B,BANK_B
TXN000420,2026-09-12 20:36:52,ACC00055,ACC02279,5385.87,CASH,BANK_B,BANK_A
TXN000421,2026-08-23 16:06:08,ACC00096,ACC00056,3641.37,IMPS,BANK_A,BANK_A
TXN000422,2026-08-22 10:13:07,ACC01929,ACC00056,5791.89,IMPS,BANK_B,BANK_A
TXN000423,2026-08-21 09:21:39,ACC01397,ACC00057,5246.3,CASH,BANK_A,BANK_B
TXN000424,2026-09-07 09:40:14,ACC01032,ACC00057,3736.57,CASH,BANK_B,BANK_B
TXN000425,2026-09-06 18:12:10,ACC00057,ACC01079,2128.88,IMPS,BANK_B,BANK_A
TXN000426,2026-08-25 11:00:15,ACC00057,ACC02469,4241.38,CASH,BANK_B,BANK_A
TXN000427,2026-08-29 09:55:10,ACC01083,ACC00058,963.87,UPI,BANK_B,BANK_A
TXN000428,2026-09-13 17:40:56,ACC01970,ACC00058,3148.38,IMPS,BANK_A,BANK_A
TXN000429,2026-08-31 18:53:29,ACC00094,ACC00058,5061.13,UPI,BANK_B,BANK_A
TXN000430,2026-09-15 14:43:18,ACC01878,ACC00059,1849.54,CASH,BANK_B,BANK_B
TXN000431,2026-08-24 18:09:12,ACC02482,ACC00059,4804.92,CASH,BANK_B,BANK_B
TXN000432,2026-09-15 10:31:56,ACC00060,ACC01671,487.85,CASH,BANK_B,BANK_A
TXN000433,2026-09-14 09:42:03,ACC01379,ACC00060,3729.42,IMPS,BANK_A,BANK_B
TXN000434,2026-08-23 09:33:59,ACC00061,ACC00567,3465.9,CASH,BANK_B,BANK_B
TXN000435,2026-08-25 09:10:24,ACC01506,ACC00061,2402.73,CASH,BANK_A,BANK_B
TXN000436,2026-08-30 13:43:57,ACC00305,ACC00062,1733.17,IMPS,BANK_B,BANK_A
TXN000437,2026-08-18 13:28:21,ACC00062,ACC00058,3066.18,CASH,BANK_A,BANK_A
TXN000438,2026-09-02 12:59:40,ACC01929,ACC00063,1771.3,CASH,BANK_B,BANK_A
TXN000439,2026-09-12 18:38:38,ACC00063,ACC01980,4182.43,IMPS,BANK_A,BANK_B
TXN000440,2026-08-25 16:13:36,ACC02478,ACC00063,3612.22,CASH,BANK_B,BANK_A
TXN000441,2026-09-15 13:29:17,ACC00063,ACC00626,5045.81,CASH,BANK_A,BANK_B
TXN000442,2026-08-30 10:50:05,ACC01470,ACC00064,5835.59,CASH,BANK_B,BANK_A
TXN000443,2026-09-16 16:06:38,ACC00956,ACC00064,4174.53,UPI,BANK_A,BANK_A
TXN000444,2026-09-10 15:47:02,ACC01209,ACC00065,2990.17,UPI,BANK_B,BANK_B
TXN000445,2026-08-30 05:52:36,ACC00862,ACC00065,1843.52,CASH,BANK_A,BANK_B
TXN000446,2026-08-19 11:28:32,ACC00066,ACC01008,4600.43,UPI,BANK_A,BANK_A
TXN000447,2026-09-12 10:16:40,ACC00066,ACC01542,4303.44,UPI,BANK_A,BANK_A
TXN000448,2026-09-02 06:56:43,ACC01645,ACC00066,231.25,CASH,BANK_A,BANK_A
TXN000449,2026-09-01 12:25:48,ACC00770,ACC00066,5908.28,CASH,BANK_A,BANK_A
TXN000450,2026-09-06 10:00:47,ACC00043,ACC00067,786.6,UPI,BANK_B,BANK_A
TXN000451,2026-08-23 11:25:01,ACC01600,ACC00067,2709.78,CASH,BANK_A,BANK_A
TXN000452,2026-09-11 22:50:13,ACC00316,ACC00067,2144.39,UPI,BANK_A,BANK_A
TXN000453,2026-08-21 12:02:02,ACC00068,ACC00014,5156.13,IMPS,BANK_A,BANK_A
TXN000454,2026-09-03 14:10:38,ACC00068,ACC01687,5681.71,UPI,BANK_A,BANK_A
TXN000455,2026-08-27 15:17:53,ACC00859,ACC00068,2399.91,CASH,BANK_A,BANK_A
TXN000456,2026-09-10 15:42:27,ACC00068,ACC01600,3614.31,IMPS,BANK_A,BANK_A
TXN000457,2026-09-11 18:30:59,ACC00069,ACC01539,2884.03,UPI,BANK_A,BANK_B
TXN000458,2026-08-28 10:33:14,ACC00069,ACC02026,3503.65,IMPS,BANK_A,BANK_A
TXN000459,2026-08-20 14:04:39,ACC00069,ACC02267,5035.71,IMPS,BANK_A,BANK_A
TXN000460,2026-08-21 20:39:14,ACC00069,ACC01919,3588.41,IMPS,BANK_A,BANK_B
TXN000461,2026-09-06 17:37:54,ACC02229,ACC00070,3617.6,IMPS,BANK_A,BANK_B
TXN000462,2026-08-31 10:52:16,ACC00070,ACC00886,5813.68,IMPS,BANK_B,BANK_B
TXN000463,2026-09-16 16:11:18,ACC00070,ACC02040,3178.39,CASH,BANK_B,BANK_A
TXN000464,2026-09-08 04:22:20,ACC01080,ACC00070,4258.26,CASH,BANK_B,BANK_B
TXN000465,2026-09-05 20:06:40,ACC00071,ACC02313,1593.35,UPI,BANK_B,BANK_B
TXN000466,2026-08-27 04:53:40,ACC01723,ACC00071,4429.43,UPI,BANK_B,BANK_B
TXN000467,2026-08-18 10:33:29,ACC02463,ACC00071,5258.53,IMPS,BANK_B,BANK_B
TXN000468,2026-08-31 17:59:12,ACC00141,ACC00071,4697.6,UPI,BANK_B,BANK_B
TXN000469,2026-09-07 09:52:38,ACC01778,ACC00072,4642.15,CASH,BANK_A,BANK_A
TXN000470,2026-08-24 17:15:50,ACC00072,ACC02076,5254.08,CASH,BANK_A,BANK_B
TXN000471,2026-09-15 03:45:16,ACC00285,ACC00072,5651.92,IMPS,BANK_B,BANK_A
TXN000472,2026-09-05 08:33:30,ACC00072,ACC00642,459.43,UPI,BANK_A,BANK_B
TXN000473,2026-08-22 15:40:27,ACC01692,ACC00073,1335.9,CASH,BANK_B,BANK_B
TXN000474,2026-08-23 15:36:20,ACC00073,ACC02333,1642.26,CASH,BANK_B,BANK_B
TXN000475,2026-09-09 11:11:14,ACC00074,ACC00105,1921.13,IMPS,BANK_B,BANK_A
TXN000476,2026-08-29 18:38:51,ACC00074,ACC00056,1283.61,UPI,BANK_B,BANK_A
TXN000477,2026-09-09 08:03:40,ACC01163,ACC00074,3845.15,CASH,BANK_A,BANK_B
TXN000478,2026-09-07 09:10:26,ACC00074,ACC00425,977.17,CASH,BANK_B,BANK_A
TXN000479,2026-09-03 20:09:51,ACC00826,ACC00075,4332.37,UPI,BANK_B,BANK_B
TXN000480,2026-08-24 15:18:14,ACC01606,ACC00075,997.87,CASH,BANK_B,BANK_B
TXN000481,2026-09-13 14:52:13,ACC00075,ACC02246,1457.47,IMPS,BANK_B,BANK_B
TXN000482,2026-08-23 23:30:29,ACC01216,ACC00076,4298.19,CASH,BANK_A,BANK_A
TXN000483,2026-08-19 17:38:41,ACC00274,ACC00076,2162.16,CASH,BANK_A,BANK_A
TXN000484,2026-09-08 17:56:32,ACC00330,ACC00076,202.84,IMPS,BANK_B,BANK_A
TXN000485,2026-08-21 22:15:56,ACC00077,ACC01706,2211.21,CASH,BANK_A,BANK_A
TXN000486,2026-08-26 15:27:11,ACC00077,ACC00098,582.45,IMPS,BANK_A,BANK_B
TXN000487,2026-08-31 15:42:03,ACC02394,ACC00078,1333.78,IMPS,BANK_B,BANK_A
TXN000488,2026-08-27 14:43:35,ACC00078,ACC01232,3540.91,CASH,BANK_A,BANK_B
TXN000489,2026-08-25 21:14:51,ACC02415,ACC00079,5613.15,UPI,BANK_B,BANK_A
TXN000490,2026-09-15 18:12:37,ACC00079,ACC02338,2977.49,CASH,BANK_A,BANK_A
TXN000491,2026-09-02 18:59:19,ACC02198,ACC00079,228.37,UPI,BANK_A,BANK_A
TXN000492,2026-09-06 17:39:58,ACC00271,ACC00080,4793.92,IMPS,BANK_B,BANK_A
TXN000493,2026-09-02 06:29:16,ACC00279,ACC00080,4287.84,UPI,BANK_B,BANK_A
TXN000494,2026-08-29 15:42:38,ACC00118,ACC00080,2682.38,CASH,BANK_B,BANK_A
TXN000495,2026-09-04 09:10:05,ACC01428,ACC00080,1941.18,CASH,BANK_A,BANK_A
TXN000496,2026-08-19 18:33:26,ACC00081,ACC01801,5423.81,UPI,BANK_B,BANK_A
TXN000497,2026-08-27 17:18:12,ACC01531,ACC00081,2975.43,UPI,BANK_A,BANK_B
TXN000498,2026-08-26 01:00:11,ACC00081,ACC02301,1932.29,UPI,BANK_B,BANK_A
TXN000499,2026-09-14 18:08:05,ACC00082,ACC02085,5665.51,UPI,BANK_A,BANK_B
TXN000500,2026-09-09 17:55:22,ACC01979,ACC00082,1307.33,UPI,BANK_B,BANK_A
TXN000501,2026-08-21 14:14:21,ACC02140,ACC00082,5433.01,UPI,BANK_B,BANK_A
TXN000502,2026-08-26 17:01:23,ACC00083,ACC02029,4828.36,IMPS,BANK_B,BANK_A
TXN000503,2026-08-29 07:08:41,ACC00083,ACC01346,1265.51,UPI,BANK_B,BANK_A
TXN000504,2026-08-20 10:02:09,ACC00083,ACC02290,4752.77,UPI,BANK_B,BANK_B
TXN000505,2026-09-02 03:32:39,ACC02201,ACC00084,2829.79,CASH,BANK_B,BANK_A
TXN000506,2026-09-12 10:37:32,ACC00397,ACC00084,3260.75,IMPS,BANK_A,BANK_A
TXN000507,2026-09-16 02:33:29,ACC00084,ACC02190,3917.51,IMPS,BANK_A,BANK_A
TXN000508,2026-09-08 12:19:22,ACC00476,ACC00084,5883.1,UPI,BANK_A,BANK_A
TXN000509,2026-09-09 15:19:26,ACC00085,ACC01454,1688.85,IMPS,BANK_B,BANK_A
TXN000510,2026-08-22 16:40:33,ACC00085,ACC02482,4001.44,CASH,BANK_B,BANK_B
TXN000511,2026-09-01 07:52:19,ACC00085,ACC00680,707.28,IMPS,BANK_B,BANK_B
TXN000512,2026-08-29 04:57:13,ACC00085,ACC02169,4752.24,UPI,BANK_B,BANK_A
TXN000513,2026-08-23 09:36:44,ACC00086,ACC00992,4699.57,IMPS,BANK_A,BANK_A
TXN000514,2026-08-24 22:49:53,ACC00086,ACC01017,3539.04,IMPS,BANK_A,BANK_A
TXN000515,2026-08-19 23:16:17,ACC00194,ACC00086,1968.27,UPI,BANK_A,BANK_A
TXN000516,2026-09-07 01:53:37,ACC00086,ACC00494,2239.16,IMPS,BANK_A,BANK_B
TXN000517,2026-09-07 17:13:34,ACC01958,ACC00087,2298.83,UPI,BANK_B,BANK_B
TXN000518,2026-08-21 18:19:53,ACC00651,ACC00087,5479.56,UPI,BANK_B,BANK_B
TXN000519,2026-08-27 22:39:57,ACC00087,ACC02089,4161.91,IMPS,BANK_B,BANK_B
TXN000520,2026-08-23 03:23:56,ACC00087,ACC00527,5531.28,IMPS,BANK_B,BANK_A
TXN000521,2026-09-07 11:08:35,ACC00015,ACC00088,3433.23,IMPS,BANK_B,BANK_B
TXN000522,2026-08-28 18:32:20,ACC02412,ACC00088,3542.57,CASH,BANK_A,BANK_B
TXN000523,2026-08-24 18:57:32,ACC00785,ACC00089,2835.13,CASH,BANK_A,BANK_A
TXN000524,2026-08-20 15:58:25,ACC00119,ACC00089,4065.43,CASH,BANK_B,BANK_A
TXN000525,2026-09-15 14:54:04,ACC01554,ACC00089,944.46,UPI,BANK_B,BANK_A
TXN000526,2026-08-18 10:12:27,ACC00089,ACC01073,1555.75,CASH,BANK_A,BANK_A
TXN000527,2026-09-16 15:17:44,ACC00943,ACC00090,2077.81,IMPS,BANK_A,BANK_A
TXN000528,2026-09-01 17:36:24,ACC00090,ACC02361,2047.07,UPI,BANK_A,BANK_A
TXN000529,2026-09-04 23:09:19,ACC00090,ACC00733,3536.15,CASH,BANK_A,BANK_A
TXN000530,2026-08-27 14:30:20,ACC00090,ACC01870,4276.59,IMPS,BANK_A,BANK_B
TXN000531,2026-08-18 23:36:43,ACC00091,ACC00767,5628.64,IMPS,BANK_A,BANK_B
TXN000532,2026-08-28 21:05:27,ACC00091,ACC00221,4517.05,CASH,BANK_A,BANK_B
